Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
28-07-2023,South,Furniture,Supplier B,Warehouse 3,Fulfilled,199,3297,1197.145043,TRUE,22,FALSE,6836.235127,2789,5959
27-07-2023,West,Electronics,Supplier A,Warehouse 3,Fulfilled,242,2281,9507.784692,TRUE,29,FALSE,13504.84018,1647,8621
26-07-2023,West,Clothing,Supplier D,Warehouse 1,Pending,583,1013,3657.069045,TRUE,3,FALSE,82715.00794,2863,8562
25-07-2023,North,Accessories,Supplier C,Warehouse 2,Fulfilled,340,4713,11731.29521,TRUE,29,FALSE,57227.59982,4402.5,9918
24-07-2023,West,Clothing,Supplier C,Warehouse 2,Fulfilled,503,4092,11939.44185,TRUE,13,FALSE,17550.83442,3392.5,5941
23-07-2023,North,Clothing,Supplier A,Warehouse 2,Fulfilled,553,2693,3543.811663,TRUE,10,FALSE,72764.64212,1911.5,8681
22-07-2023,East,Electronics,Supplier B,Warehouse 1,Fulfilled,775,1130,14332.08291,TRUE,20,FALSE,125276.4708,1101,9662
21-07-2023,West,Furniture,Supplier A,Warehouse 2,Fulfilled,465,1072,978.6730706,TRUE,8,FALSE,41619.61656,1696,8698
20-07-2023,East,Furniture,Supplier B,Warehouse 3,Pending,950,2320,6763.845886,TRUE,27,FALSE,181905.7882,3097,7167
19-07-2023,East,Electronics,Supplier C,Warehouse 2,Fulfilled,858,3874,777.9343691,TRUE,27,FALSE,155869.3857,2635,8913
18-07-2023,North,Accessories,Supplier C,Warehouse 3,Fulfilled,898,1396,4849.108102,TRUE,3,FALSE,176622.4344,1536.5,5743
17-07-2023,West,Furniture,Supplier A,Warehouse 1,Pending,501,1677,14279.4517,TRUE,29,FALSE,61222.12593,1766,6393
16-07-2023,South,Furniture,Supplier C,Warehouse 3,Canceled,437,1855,7709.823328,TRUE,5,FALSE,33229.94485,2874,8019
15-07-2023,South,Clothing,Supplier D,Warehouse 3,Fulfilled,145,3893,10256.0595,TRUE,22,FALSE,23164.1267,3824,5295
14-07-2023,East,Electronics,Supplier A,Warehouse 3,Canceled,450,3755,12233.32465,TRUE,15,FALSE,64637.77235,4091,6936
13-07-2023,East,Clothing,Supplier D,Warehouse 2,Canceled,860,4427,10075.62966,TRUE,13,FALSE,117381.5711,2318.5,9788
12-07-2023,North,Accessories,Supplier C,Warehouse 2,Canceled,700,210,1526.475822,TRUE,10,FALSE,86946.0842,738.5,6060
11-07-2023,East,Clothing,Supplier B,Warehouse 2,Pending,155,1267,11764.95935,TRUE,9,FALSE,9637.112272,1859.5,8316
10-07-2023,East,Clothing,Supplier B,Warehouse 2,Fulfilled,884,2452,5173.709955,TRUE,21,FALSE,119030.2127,2734.5,5141
09-07-2023,South,Electronics,Supplier C,Warehouse 3,Canceled,496,3017,9232.716384,TRUE,9,FALSE,56513.00985,2316,6529
08-07-2023,East,Furniture,Supplier B,Warehouse 2,Fulfilled,940,1615,5264.274175,TRUE,25,FALSE,22264.7225,3013.5,8459
07-07-2023,East,Accessories,Supplier B,Warehouse 1,Fulfilled,425,4412,5477.864053,TRUE,17,FALSE,50056.33722,3799,8386
06-07-2023,South,Electronics,Supplier B,Warehouse 3,Fulfilled,673,3186,7936.112755,TRUE,29,FALSE,50363.58472,2828.5,5794
05-07-2023,North,Accessories,Supplier B,Warehouse 2,Fulfilled,55,2471,1622.467504,TRUE,7,FALSE,10086.05126,3001.5,5346
04-07-2023,North,Electronics,Supplier C,Warehouse 1,Fulfilled,261,3532,9486.34389,FALSE,11,FALSE,22467.9006,2947.5,6405
03-07-2023,East,Accessories,Supplier B,Warehouse 3,Fulfilled,251,2363,11508.96521,TRUE,26,TRUE,47843.27114,3471,5846
02-07-2023,South,Furniture,Supplier B,Warehouse 3,Canceled,790,4579,4934.295914,TRUE,27,TRUE,53335.23346,4459,6384
01-07-2023,East,Accessories,Supplier C,Warehouse 1,Pending,506,4339,10561.01585,TRUE,3,FALSE,23767.25726,3914,8882
30-06-2023,North,Clothing,Supplier B,Warehouse 1,Canceled,657,3489,4615.070174,TRUE,21,FALSE,68904.33537,2489.5,6515
29-06-2023,East,Clothing,Supplier B,Warehouse 1,Canceled,939,1490,10496.54844,TRUE,19,FALSE,146260.1783,1241.5,6039
28-06-2023,North,Clothing,Supplier D,Warehouse 2,Fulfilled,473,993,13450.14925,TRUE,27,FALSE,20325.83808,1291.5,6053
27-06-2023,East,Electronics,Supplier A,Warehouse 2,Canceled,832,1590,10460.65081,TRUE,5,FALSE,19386.35714,1770,9917
26-06-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,195,1950,10876.5004,TRUE,26,FALSE,16890.13373,1187,9063
25-06-2023,South,Electronics,Supplier B,Warehouse 1,Pending,667,424,12656.79475,TRUE,19,FALSE,82953.40208,869.5,8805
24-06-2023,West,Furniture,Supplier A,Warehouse 3,Pending,337,1315,4275.845077,TRUE,26,FALSE,44987.41249,2174,6673
23-06-2023,West,Clothing,Supplier A,Warehouse 2,Canceled,55,3033,6890.716096,TRUE,29,FALSE,10111.69054,3911,9165
22-06-2023,East,Accessories,Supplier A,Warehouse 1,Pending,968,4789,14515.10432,TRUE,29,FALSE,187237.5007,4029.5,9787
21-06-2023,North,Furniture,Supplier A,Warehouse 2,Fulfilled,142,3270,14924.23684,TRUE,23,FALSE,11620.66799,3057.5,7159
20-06-2023,West,Furniture,Supplier B,Warehouse 1,Fulfilled,53,2845,4618.846641,TRUE,5,FALSE,9931.648209,3361.5,7256
19-06-2023,South,Clothing,Supplier A,Warehouse 2,Fulfilled,669,3878,8349.758257,TRUE,12,FALSE,62903.01382,2791.5,9771
18-06-2023,East,Electronics,Supplier D,Warehouse 3,Fulfilled,543,1705,14975.62197,TRUE,29,FALSE,57146.68279,2625.5,6117
17-06-2023,East,Clothing,Supplier B,Warehouse 2,Fulfilled,683,3546,3441.371962,TRUE,4,FALSE,64595.06392,2387.5,5193
16-06-2023,West,Furniture,Supplier D,Warehouse 2,Fulfilled,951,1229,2087.619102,TRUE,7,FALSE,146160.6463,1030,7165
15-06-2023,North,Clothing,Supplier D,Warehouse 1,Fulfilled,399,831,8118.954332,TRUE,20,FALSE,69903.8964,1924.5,6489
14-06-2023,South,Accessories,Supplier B,Warehouse 3,Fulfilled,502,3018,2310.616115,TRUE,24,FALSE,29941.23676,3101,9748
13-06-2023,West,Clothing,Supplier A,Warehouse 2,Pending,712,3184,6250.563329,TRUE,29,TRUE,87711.14043,3936,9580
12-06-2023,West,Electronics,Supplier D,Warehouse 1,Fulfilled,222,4688,14243.04296,TRUE,4,FALSE,43158.15803,4546,8741
11-06-2023,North,Clothing,Supplier D,Warehouse 3,Fulfilled,431,4404,6316.645558,TRUE,7,TRUE,70223.22336,3649.5,8500
10-06-2023,East,Clothing,Supplier B,Warehouse 2,Fulfilled,220,2895,3246.929781,FALSE,26,FALSE,34031.76208,1891,6459
09-06-2023,West,Furniture,Supplier B,Warehouse 3,Fulfilled,659,887,13109.43864,TRUE,11,TRUE,108283.2786,892.5,9758
08-06-2023,North,Accessories,Supplier D,Warehouse 3,Fulfilled,621,898,11048.05967,TRUE,7,FALSE,123141.6564,866,8876
07-06-2023,South,Furniture,Supplier C,Warehouse 3,Fulfilled,472,834,11420.22328,TRUE,28,TRUE,26461.80834,2510,6205
06-06-2023,East,Accessories,Supplier D,Warehouse 3,Canceled,782,4186,10414.92891,TRUE,2,FALSE,45969.47735,3265,5154
05-06-2023,South,Accessories,Supplier B,Warehouse 1,Fulfilled,934,2344,8946.739773,FALSE,16,FALSE,111566.8844,1311,9811
04-06-2023,North,Clothing,Supplier A,Warehouse 1,Fulfilled,246,278,8142.227269,TRUE,6,FALSE,12907.55744,1827.5,9049
03-06-2023,East,Clothing,Supplier D,Warehouse 2,Fulfilled,931,3377,9662.262309,TRUE,3,FALSE,65369.15486,3608.5,9643
02-06-2023,North,Furniture,Supplier A,Warehouse 1,Fulfilled,707,3840,9283.429093,TRUE,6,FALSE,61219.09025,2557,5521
01-06-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,279,1274,7953.338863,TRUE,24,FALSE,41443.70872,1614.5,6565
31-05-2023,East,Accessories,Supplier D,Warehouse 2,Fulfilled,507,1955,10950.51412,TRUE,15,FALSE,29963.87129,1943,8972
30-05-2023,West,Electronics,Supplier C,Warehouse 1,Pending,847,1931,862.2691931,TRUE,15,FALSE,163970.7861,1834.5,8472
29-05-2023,North,Accessories,Supplier B,Warehouse 2,Pending,362,1738,9650.216202,FALSE,26,FALSE,43903.54727,1314,7851
28-05-2023,East,Furniture,Supplier C,Warehouse 2,Fulfilled,174,890,4186.757834,TRUE,7,FALSE,29233.64396,780.5,5027
27-05-2023,East,Furniture,Supplier D,Warehouse 2,Fulfilled,152,671,5341.585837,TRUE,19,FALSE,18760.35842,1276,9506
26-05-2023,East,Furniture,Supplier A,Warehouse 2,Canceled,420,1881,10239.07335,TRUE,4,FALSE,63920.99098,2591,6604
25-05-2023,West,Furniture,Supplier B,Warehouse 2,Fulfilled,925,3301,6969.164219,FALSE,2,FALSE,148130.8806,1799.5,9773
24-05-2023,West,Electronics,Supplier D,Warehouse 1,Fulfilled,553,298,5602.981676,TRUE,29,FALSE,52705.01815,235,9044
23-05-2023,West,Furniture,Supplier A,Warehouse 1,Fulfilled,632,172,14096.09118,TRUE,19,FALSE,69099.49793,2179.5,6834
22-05-2023,North,Accessories,Supplier A,Warehouse 1,Fulfilled,825,4187,2489.793626,TRUE,23,FALSE,55351.28373,2417.5,8009
21-05-2023,West,Furniture,Supplier A,Warehouse 2,Fulfilled,606,648,8805.027728,TRUE,10,TRUE,30866.14735,2043.5,7501
20-05-2023,North,Clothing,Supplier C,Warehouse 3,Pending,536,3439,7765.083436,TRUE,14,FALSE,66657.15921,4143.5,6197
19-05-2023,East,Clothing,Supplier D,Warehouse 3,Fulfilled,250,4848,11183.98361,TRUE,12,FALSE,37048.46872,4709.5,9611
18-05-2023,North,Clothing,Supplier B,Warehouse 3,Fulfilled,208,4571,13105.60836,TRUE,13,FALSE,11845.38146,2929,8478
17-05-2023,North,Furniture,Supplier C,Warehouse 2,Pending,220,1287,7662.697663,TRUE,12,TRUE,34830.53686,2483.5,7934
16-05-2023,North,Clothing,Supplier C,Warehouse 1,Fulfilled,832,3680,14754.43814,TRUE,24,TRUE,59789.6193,3156,7121
15-05-2023,East,Accessories,Supplier B,Warehouse 2,Fulfilled,841,2632,14605.50867,TRUE,17,FALSE,22043.19682,2523,6376
14-05-2023,North,Accessories,Supplier B,Warehouse 1,Fulfilled,185,2414,10878.17093,FALSE,17,FALSE,14858.57806,1827,5828
13-05-2023,North,Furniture,Supplier D,Warehouse 3,Fulfilled,807,1240,2525.539403,TRUE,17,TRUE,109650.9118,2978,6822
12-05-2023,North,Clothing,Supplier B,Warehouse 2,Fulfilled,820,4716,672.8107532,TRUE,9,FALSE,123909.8011,4551,7709
11-05-2023,West,Clothing,Supplier B,Warehouse 2,Fulfilled,336,4386,1986.673374,TRUE,9,FALSE,65889.12482,2276,5760
10-05-2023,West,Electronics,Supplier A,Warehouse 3,Canceled,243,166,10170.57179,TRUE,22,FALSE,33969.38154,2489,6810
09-05-2023,West,Clothing,Supplier D,Warehouse 1,Fulfilled,286,4812,5474.250122,TRUE,10,TRUE,34526.91286,4086,7707
08-05-2023,North,Electronics,Supplier A,Warehouse 3,Canceled,913,3360,1327.8679,TRUE,16,FALSE,78489.5548,3016,6192
07-05-2023,South,Electronics,Supplier A,Warehouse 1,Pending,333,2672,4950.500558,TRUE,23,FALSE,30655.26966,3224,6274
06-05-2023,West,Electronics,Supplier D,Warehouse 1,Canceled,907,3776,10643.24674,TRUE,24,FALSE,43362.56574,3858.5,8665
05-05-2023,North,Electronics,Supplier C,Warehouse 2,Canceled,478,3941,11368.41068,TRUE,16,FALSE,38466.88525,2331.5,9271
04-05-2023,East,Clothing,Supplier D,Warehouse 2,Fulfilled,437,722,12344.9092,FALSE,15,FALSE,46757.27855,1251.5,8473
03-05-2023,South,Electronics,Supplier D,Warehouse 3,Fulfilled,239,1781,10096.25556,TRUE,6,FALSE,42179.55952,1334,9578
02-05-2023,North,Furniture,Supplier B,Warehouse 1,Pending,961,887,14725.1505,TRUE,29,FALSE,183479.5191,2159.5,7104
01-05-2023,West,Accessories,Supplier A,Warehouse 1,Fulfilled,781,3432,13751.20621,TRUE,29,FALSE,133496.4692,1837,7739
30-04-2023,North,Furniture,Supplier A,Warehouse 3,Fulfilled,769,242,5404.349026,TRUE,13,FALSE,117243.5529,306.5,8542
29-04-2023,West,Clothing,Supplier B,Warehouse 3,Fulfilled,236,371,14006.44539,TRUE,19,FALSE,27130.90688,1875.5,8945
28-04-2023,South,Accessories,Supplier B,Warehouse 2,Fulfilled,857,3380,6270.425023,TRUE,23,FALSE,156587.9562,2445.5,7589
27-04-2023,North,Clothing,Supplier C,Warehouse 1,Fulfilled,885,1511,4489.966631,TRUE,1,FALSE,24622.58004,2139.5,8043
26-04-2023,West,Accessories,Supplier D,Warehouse 3,Fulfilled,800,2768,14229.76285,TRUE,6,FALSE,16977.11963,2029.5,9531
25-04-2023,East,Clothing,Supplier A,Warehouse 3,Fulfilled,512,1291,11871.93384,TRUE,15,FALSE,67653.18133,2838.5,8545
24-04-2023,South,Electronics,Supplier D,Warehouse 2,Pending,929,4386,7222.520078,FALSE,24,FALSE,32748.33042,2500.5,8735
23-04-2023,West,Electronics,Supplier B,Warehouse 3,Pending,982,615,12945.79126,TRUE,28,FALSE,163735.8793,596.5,6955
22-04-2023,East,Clothing,Supplier A,Warehouse 3,Pending,447,578,12463.01213,TRUE,13,FALSE,72501.36915,2577,5215
21-04-2023,West,Furniture,Supplier D,Warehouse 1,Fulfilled,177,4576,9094.092966,TRUE,23,FALSE,25224.0393,3227.5,5284
20-04-2023,East,Accessories,Supplier D,Warehouse 1,Pending,875,1879,1431.45935,TRUE,5,FALSE,147177.2276,2313,8088
19-04-2023,South,Electronics,Supplier D,Warehouse 1,Canceled,190,2747,1906.764164,TRUE,4,FALSE,17778.94346,1560,5734
18-04-2023,West,Accessories,Supplier B,Warehouse 3,Fulfilled,213,373,3583.632154,TRUE,14,FALSE,34443.1766,1256.5,6447
17-04-2023,South,Accessories,Supplier A,Warehouse 2,Fulfilled,849,2140,9031.302494,TRUE,20,FALSE,169257.5662,1636.5,9702
16-04-2023,South,Furniture,Supplier C,Warehouse 1,Fulfilled,404,1133,11401.02152,TRUE,1,FALSE,16686.07267,1117,7278
15-04-2023,South,Clothing,Supplier B,Warehouse 3,Fulfilled,114,1101,11634.20727,TRUE,8,FALSE,9636.576592,1899.5,8662
14-04-2023,West,Clothing,Supplier B,Warehouse 3,Fulfilled,99,2698,4198.854776,TRUE,15,FALSE,16044.32433,2156,8403
13-04-2023,South,Furniture,Supplier A,Warehouse 3,Fulfilled,412,1614,8318.270653,TRUE,21,FALSE,19755.31289,1891,8161
12-04-2023,South,Accessories,Supplier C,Warehouse 3,Pending,376,2168,7956.291663,TRUE,27,FALSE,10905.50702,1156,9934
11-04-2023,East,Furniture,Supplier B,Warehouse 2,Fulfilled,194,144,13250.20472,TRUE,18,FALSE,35881.46285,294,9995
10-04-2023,North,Clothing,Supplier D,Warehouse 3,Fulfilled,430,444,10373.82273,TRUE,1,FALSE,55321.12453,1003,6638
09-04-2023,South,Electronics,Supplier C,Warehouse 3,Fulfilled,366,1562,1830.775294,TRUE,3,FALSE,54675.08652,1766.5,7969
08-04-2023,West,Electronics,Supplier B,Warehouse 1,Fulfilled,969,1971,813.8606395,TRUE,4,FALSE,62841.01581,2524,7068
07-04-2023,South,Furniture,Supplier D,Warehouse 1,Pending,921,3077,5542.844844,TRUE,17,FALSE,20430.04107,3876.5,7827
06-04-2023,South,Clothing,Supplier D,Warehouse 2,Pending,93,4676,6414.491092,TRUE,19,FALSE,7959.826832,4381,7180
05-04-2023,South,Accessories,Supplier A,Warehouse 2,Fulfilled,481,4086,3733.642441,TRUE,23,FALSE,44079.39736,2925,9789
04-04-2023,South,Electronics,Supplier D,Warehouse 1,Fulfilled,171,1764,1586.92063,TRUE,20,FALSE,21114.48306,2376,7799
03-04-2023,South,Accessories,Supplier D,Warehouse 1,Canceled,977,2988,14973.89866,TRUE,22,FALSE,174677.8402,3855.5,7727
02-04-2023,West,Electronics,Supplier A,Warehouse 2,Fulfilled,724,4723,9986.196699,TRUE,12,FALSE,142191.7895,4820.5,6350
01-04-2023,West,Electronics,Supplier C,Warehouse 1,Pending,661,4918,9241.946798,FALSE,7,FALSE,131539.6715,2619,6474
31-03-2023,South,Electronics,Supplier C,Warehouse 3,Pending,965,320,11941.89362,TRUE,1,FALSE,101879.8004,1090.5,9805
30-03-2023,West,Accessories,Supplier D,Warehouse 2,Fulfilled,964,1861,7228.006209,TRUE,6,FALSE,169003.9144,3200.5,8096
29-03-2023,North,Clothing,Supplier B,Warehouse 2,Fulfilled,468,4540,6832.988359,TRUE,20,FALSE,70143.69907,4096.5,6121
28-03-2023,South,Clothing,Supplier B,Warehouse 3,Fulfilled,386,3653,2973.716307,TRUE,29,FALSE,52787.90039,4169.5,8378
27-03-2023,East,Clothing,Supplier C,Warehouse 3,Canceled,468,4686,12943.99847,TRUE,11,FALSE,32499.67449,3991.5,8734
26-03-2023,East,Furniture,Supplier C,Warehouse 3,Fulfilled,800,3297,14019.04805,FALSE,13,FALSE,88246.6456,4000,8631
25-03-2023,West,Electronics,Supplier D,Warehouse 2,Fulfilled,540,4703,8796.493446,TRUE,23,FALSE,12953.62438,4409.5,5741
24-03-2023,North,Electronics,Supplier A,Warehouse 2,Fulfilled,624,4116,7851.494492,TRUE,26,FALSE,98392.01351,3346,6340
23-03-2023,West,Furniture,Supplier A,Warehouse 2,Fulfilled,68,2576,7081.928978,FALSE,29,FALSE,12104.33073,3462,6562
22-03-2023,East,Clothing,Supplier A,Warehouse 1,Fulfilled,448,4348,14557.61804,TRUE,9,FALSE,32619.46512,3248,5756
21-03-2023,West,Accessories,Supplier A,Warehouse 2,Fulfilled,936,2148,12406.56516,TRUE,17,FALSE,32737.84205,2498.5,6403
20-03-2023,East,Electronics,Supplier B,Warehouse 1,Fulfilled,605,2849,6107.098525,TRUE,1,FALSE,15591.62763,2003.5,7649
19-03-2023,West,Furniture,Supplier D,Warehouse 1,Fulfilled,433,1158,2436.246381,TRUE,7,FALSE,60208.11915,1582.5,8112
18-03-2023,West,Electronics,Supplier D,Warehouse 2,Fulfilled,952,2007,13541.48157,TRUE,1,FALSE,63516.87333,1685.5,6781
17-03-2023,South,Accessories,Supplier C,Warehouse 3,Fulfilled,62,1364,6950.17071,FALSE,15,FALSE,1415.613541,2852.5,5733
16-03-2023,North,Furniture,Supplier D,Warehouse 1,Fulfilled,511,4341,3687.998367,TRUE,3,FALSE,64833.19421,4088,8045
15-03-2023,South,Furniture,Supplier D,Warehouse 1,Fulfilled,575,3835,9512.021498,TRUE,11,TRUE,38046.45865,2591.5,6641
14-03-2023,North,Furniture,Supplier C,Warehouse 3,Pending,298,1348,5078.279336,TRUE,6,FALSE,22310.17708,1413,9321
13-03-2023,South,Clothing,Supplier B,Warehouse 3,Fulfilled,834,1478,9825.013113,TRUE,24,FALSE,81110.09016,3222,6937
12-03-2023,South,Clothing,Supplier D,Warehouse 2,Fulfilled,437,4966,11263.33197,TRUE,11,FALSE,32759.08378,3973.5,6483
11-03-2023,South,Clothing,Supplier D,Warehouse 2,Fulfilled,195,2981,2371.74983,TRUE,16,FALSE,20270.41597,2379,8898
10-03-2023,West,Electronics,Supplier A,Warehouse 3,Fulfilled,803,1777,6817.244959,TRUE,15,FALSE,156478.3284,1487.5,9122
09-03-2023,North,Accessories,Supplier A,Warehouse 1,Fulfilled,497,1198,13704.64243,TRUE,28,FALSE,79376.30168,1099.5,5639
08-03-2023,West,Furniture,Supplier D,Warehouse 1,Fulfilled,620,1001,4373.589013,TRUE,23,TRUE,38840.93275,1849,8449
07-03-2023,South,Furniture,Supplier C,Warehouse 2,Pending,759,2697,10170.56355,TRUE,23,FALSE,33737.42637,2546.5,6405
06-03-2023,East,Clothing,Supplier A,Warehouse 3,Fulfilled,439,2396,8100.84593,TRUE,25,FALSE,34654.35328,2949,9211
05-03-2023,North,Furniture,Supplier B,Warehouse 1,Pending,581,3502,7583.865763,TRUE,16,TRUE,109301.5362,2891.5,5936
04-03-2023,North,Furniture,Supplier C,Warehouse 2,Fulfilled,54,2281,8983.009946,TRUE,24,FALSE,9526.207556,1338.5,5633
03-03-2023,East,Furniture,Supplier B,Warehouse 2,Fulfilled,864,396,1996.641409,TRUE,29,TRUE,128014.8056,1008.5,7915
02-03-2023,East,Furniture,Supplier D,Warehouse 2,Fulfilled,75,1621,3694.747205,TRUE,19,FALSE,8089.309714,2937,9577
01-03-2023,North,Furniture,Supplier B,Warehouse 1,Pending,979,4253,14986.21772,TRUE,1,FALSE,26297.19717,3169,9462
28-02-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,266,2085,6764.153104,TRUE,12,FALSE,33309.52152,1106,7603
27-02-2023,North,Furniture,Supplier C,Warehouse 2,Fulfilled,456,127,4344.142131,TRUE,13,FALSE,71746.94952,1849.5,6183
26-02-2023,West,Clothing,Supplier C,Warehouse 3,Fulfilled,866,3572,4799.795049,TRUE,23,FALSE,29606.16188,2649.5,7274
25-02-2023,West,Clothing,Supplier A,Warehouse 1,Fulfilled,619,1727,7738.203539,TRUE,23,FALSE,12506.06896,2828,7484
24-02-2023,East,Electronics,Supplier A,Warehouse 1,Fulfilled,758,3929,13059.66378,TRUE,19,FALSE,19669.64147,3880,5213
23-02-2023,West,Clothing,Supplier C,Warehouse 3,Fulfilled,55,3831,1736.390953,TRUE,19,FALSE,7506.401484,3589.5,7752
22-02-2023,East,Accessories,Supplier B,Warehouse 2,Pending,109,3348,12444.32263,TRUE,1,FALSE,15106.96401,2803.5,8808
21-02-2023,South,Clothing,Supplier D,Warehouse 1,Fulfilled,724,2259,4151.198108,TRUE,10,FALSE,26931.27773,3375,7558
20-02-2023,East,Furniture,Supplier C,Warehouse 3,Fulfilled,294,4491,12198.21676,TRUE,3,TRUE,8644.836289,3585.5,9189
19-02-2023,South,Accessories,Supplier A,Warehouse 2,Fulfilled,464,2680,4350.585171,TRUE,20,FALSE,45331.47934,2468,7314
18-02-2023,South,Clothing,Supplier D,Warehouse 3,Pending,802,2256,11589.25551,TRUE,21,FALSE,21994.8967,3348,5901
17-02-2023,East,Clothing,Supplier C,Warehouse 2,Pending,318,4440,7743.45086,TRUE,15,FALSE,58218.81898,4642,5938
16-02-2023,West,Clothing,Supplier A,Warehouse 3,Fulfilled,844,4844,1061.975566,TRUE,12,FALSE,33068.51627,3157,7842
15-02-2023,West,Accessories,Supplier A,Warehouse 1,Pending,558,1470,6860.410767,TRUE,9,FALSE,52367.43225,2131.5,6468
14-02-2023,West,Furniture,Supplier D,Warehouse 1,Fulfilled,871,2793,9611.900886,TRUE,6,FALSE,22888.53435,2643.5,7320
13-02-2023,West,Furniture,Supplier D,Warehouse 2,Fulfilled,704,2494,13546.27464,TRUE,29,FALSE,46617.83301,2490.5,9570
12-02-2023,South,Furniture,Supplier D,Warehouse 2,Fulfilled,494,2487,4876.10081,TRUE,7,FALSE,55620.79201,1830,5325
11-02-2023,East,Accessories,Supplier B,Warehouse 3,Fulfilled,121,1173,9506.041711,TRUE,28,FALSE,14037.34074,977,5658
10-02-2023,East,Electronics,Supplier A,Warehouse 1,Fulfilled,288,781,4909.795817,TRUE,3,FALSE,41079.27553,2705.5,9383
09-02-2023,East,Furniture,Supplier C,Warehouse 2,Fulfilled,575,4630,2871.530021,TRUE,22,FALSE,30668.97746,4752.5,5109
08-02-2023,North,Electronics,Supplier C,Warehouse 2,Fulfilled,415,4875,7098.596715,TRUE,13,FALSE,28570.51993,4067,5144
07-02-2023,North,Accessories,Supplier C,Warehouse 3,Canceled,212,3259,4820.346504,TRUE,20,FALSE,35631.80012,3173,6186
06-02-2023,West,Electronics,Supplier B,Warehouse 2,Fulfilled,823,3087,8532.702565,TRUE,3,FALSE,87098.74797,2534.5,9371
05-02-2023,North,Accessories,Supplier D,Warehouse 3,Fulfilled,478,1982,6969.471348,TRUE,23,FALSE,32538.86983,3245,7687
04-02-2023,South,Clothing,Supplier B,Warehouse 2,Fulfilled,639,4508,1264.436612,TRUE,27,FALSE,99669.68519,3274,7360
03-02-2023,South,Electronics,Supplier C,Warehouse 1,Pending,545,2040,9960.901355,TRUE,9,FALSE,15285.74997,2718,9549
02-02-2023,West,Electronics,Supplier B,Warehouse 1,Fulfilled,898,3396,2306.894092,TRUE,17,TRUE,150585.0453,3515,8014
01-02-2023,North,Accessories,Supplier D,Warehouse 1,Fulfilled,215,3634,13979.91931,TRUE,16,FALSE,18054.18924,3731.5,8913
31-01-2023,North,Furniture,Supplier D,Warehouse 2,Pending,706,3829,4798.450872,TRUE,16,FALSE,107181.2167,2209.5,5376
30-01-2023,West,Furniture,Supplier C,Warehouse 2,Canceled,702,590,7014.388298,TRUE,5,FALSE,97066.75646,935.5,7247
29-01-2023,West,Clothing,Supplier A,Warehouse 1,Pending,651,1281,892.6764382,TRUE,15,FALSE,98065.85128,1378,7343
28-01-2023,South,Accessories,Supplier A,Warehouse 3,Canceled,578,1475,6947.10104,TRUE,18,FALSE,11760.99636,2494.5,7743
27-01-2023,South,Furniture,Supplier C,Warehouse 2,Fulfilled,834,3514,10859.66542,TRUE,11,FALSE,157681.7456,3886.5,5611
26-01-2023,South,Clothing,Supplier C,Warehouse 3,Pending,736,4259,8429.77702,TRUE,15,FALSE,99511.22585,2492.5,5850
25-01-2023,West,Electronics,Supplier C,Warehouse 2,Fulfilled,751,726,3025.27204,TRUE,16,FALSE,24467.97513,2792,8290
24-01-2023,West,Furniture,Supplier A,Warehouse 1,Fulfilled,57,4858,10972.13343,TRUE,3,FALSE,1957.268928,3535,8886
23-01-2023,South,Electronics,Supplier A,Warehouse 1,Pending,257,2212,8015.05595,TRUE,22,FALSE,16589.63351,2936,7242
22-01-2023,North,Clothing,Supplier C,Warehouse 3,Fulfilled,660,3660,4280.277225,TRUE,13,FALSE,130250.0746,3970,7857
21-01-2023,South,Electronics,Supplier A,Warehouse 1,Fulfilled,727,4280,530.1095052,TRUE,3,FALSE,89811.75723,3073.5,8753
20-01-2023,East,Furniture,Supplier D,Warehouse 3,Fulfilled,71,1867,8754.820045,TRUE,28,TRUE,11382.98702,2404,6054
19-01-2023,West,Electronics,Supplier A,Warehouse 2,Fulfilled,258,2941,6752.552031,TRUE,24,FALSE,21019.59022,3610.5,5842
18-01-2023,West,Clothing,Supplier B,Warehouse 2,Fulfilled,384,4280,6253.445219,TRUE,17,FALSE,52431.53137,3320.5,7765
17-01-2023,West,Clothing,Supplier B,Warehouse 2,Canceled,454,2361,7140.46661,TRUE,26,FALSE,77840.55115,3273.5,5099
16-01-2023,North,Electronics,Supplier B,Warehouse 2,Fulfilled,475,4186,8206.449071,TRUE,11,FALSE,89102.14809,2874,6711
15-01-2023,West,Clothing,Supplier B,Warehouse 1,Canceled,743,1562,8750.256317,TRUE,26,FALSE,100778.1299,2274.5,9698
14-01-2023,East,Clothing,Supplier C,Warehouse 1,Fulfilled,539,2987,2014.022858,TRUE,6,FALSE,75814.41089,3358,8663
13-01-2023,East,Clothing,Supplier B,Warehouse 2,Pending,240,3729,1262.328768,TRUE,6,FALSE,19883.7287,2256.5,8971
12-01-2023,East,Accessories,Supplier C,Warehouse 3,Pending,810,784,12850.95991,TRUE,20,FALSE,112337.4478,2711.5,8131
